"Word,""nblettres"""
"conventions,""11"""
"conventuels,""11"""
"convergeait,""11"""
"convergeant,""11"""
"convergence,""11"""
"convergente,""11"""
"convergents,""11"""
"convergeons,""11"""
"conversions,""11"""
"conversames,""11"""
"convertible,""11"""
"convertirai,""11"""
"convertisse,""11"""
"convictions,""11"""
"conviendrai,""11"""
"conviendras,""11"""
"conviendrez,""11"""
"conviennent,""11"""
"conviviales,""11"""
"convocation,""11"""
"convoiteras,""11"""
"convoitises,""11"""
"convolerent,""11"""
"convoquerai,""11"""
"convoquerez,""11"""
"convoquions,""11"""
"convoyaient,""11"""
"convulsions,""11"""
"convulsives,""11"""
"cooperateur,""11"""
"cooperatifs,""11"""
"cooperation,""11"""
"cooperative,""11"""
"coopererais,""11"""
"coopereriez,""11"""
"coopererons,""11"""
"coopereront,""11"""
"coordonnait,""11"""
"coordonnant,""11"""
"coordonnera,""11"""
"coordonnons,""11"""
"coordonnees,""11"""
"coprophagie,""11"""
"coprophilie,""11"""
"copropriete,""11"""
"copresident,""11"""
"copulations,""11"""
"coquelicots,""11"""
"coqueluches,""11"""
"coquetterie,""11"""
"coquillages,""11"""
"coquillards,""11"""
"coquinement,""11"""
"coquineries,""11"""
"corbillards,""11"""
"cordelettes,""11"""
"cordelieres,""11"""
"cordialites,""11"""
"cordiformes,""11"""
"cordonnerie,""11"""
"cordonniers,""11"""
"cordonniere,""11"""
"corinthiens,""11"""
"cornemuseur,""11"""
"cornouiller,""11"""
"cornouilles,""11"""
"cornelienne,""11"""
"corollaires,""11"""
"corporalite,""11"""
"corporatifs,""11"""
"corporation,""11"""
"corporative,""11"""
"corporelles,""11"""
"corpulentes,""11"""
"corpuscules,""11"""
"correcteurs,""11"""
"corrections,""11"""
"correctrice,""11"""
"corresponde,""11"""
"corresponds,""11"""
"correspondu,""11"""
"corrigerais,""11"""
"corrigerait,""11"""
"corrigerons,""11"""
"corroborait,""11"""
"corroborant,""11"""
"corroborent,""11"""
"corroborera,""11"""
"corroborees,""11"""
"corrupteurs,""11"""
"corruptible,""11"""
"corruptions,""11"""
"corruptrice,""11"""
"correlation,""11"""
"correlative,""11"""
"coruscation,""11"""
"coseigneurs,""11"""
"cosmodromes,""11"""
"cosmogonies,""11"""
"cosmonautes,""11"""
"cosmopolite,""11"""
"cosmetiques,""11"""
"cosmetiquee,""11"""
"costaricain,""11"""
"cotisations,""11"""
"cotonneuses,""11"""
"couchailler,""11"""
"coucherions,""11"""
"coudoyaient,""11"""
"couillettes,""11"""
"couillonner,""11"""
"couillonnee,""11"""
"couillonnes,""11"""
"couinements,""11"""
"couleraient,""11"""
"couleuvrine,""11"""
"coulissante,""11"""
"coulissants,""11"""
"couperaient,""11"""
"couperosees,""11"""
"courageuses,""11"""
"courbatures,""11"""
"courbaturee,""11"""
"couronnerai,""11"""
"courroucees,""11"""
"courroucait,""11"""
"courtiliere,""11"""
"courtisanes,""11"""
"courtiserai,""11"""
"courtiseras,""11"""
"courtoisies,""11"""
"coutellerie,""11"""
"coutumieres,""11"""
"couturaient,""11"""
"couturieres,""11"""
"couventines,""11"""
"couvertures,""11"""
"covoiturage,""11"""
"coequipiers,""11"""
"coequipiere,""11"""
"coencidence,""11"""
"coencidions,""11"""
"couteraient,""11"""
"crachements,""11"""
"crachotants,""11"""
"crachoteuse,""11"""
"crachouilla,""11"""
"crachouille,""11"""
"craignaient,""11"""
"craignirent,""11"""
"craillaient,""11"""
"crameraient,""11"""
"cramouilles,""11"""
"cramponnais,""11"""
"cramponnait,""11"""
"cramponnant,""11"""
"cramponnent,""11"""
"cramponniez,""11"""
"cramponnons,""11"""
"cramponnees,""11"""
"craniotomie,""11"""
"craonnaises,""11"""
"crapahutait,""11"""
"crapahutant,""11"""
"crapahutons,""11"""
"crapoteuses,""11"""
"crapouillot,""11"""
"crapuleuses,""11"""
"craquellent,""11"""
"craquelures,""11"""
"craquements,""11"""
"crayonnages,""11"""
"crayonneurs,""11"""
"crematorium,""11"""
"creusassent,""11"""
"creusements,""11"""
"crevettiers,""11"""
"criaillerie,""11"""
"criminalite,""11"""
"criminelles,""11"""
"crispations,""11"""
"crissements,""11"""
"cristalline,""11"""
"cristallins,""11"""
"cristallise,""11"""
"critiquable,""11"""
"critiqueras,""11"""
"croassaient,""11"""
"croassement,""11"""
"crocheteurs,""11"""
"croisements,""11"""
"croisillons,""11"""
"croissaient,""11"""
"croissances,""11"""
"croissantes,""11"""
"croquemorts,""11"""
"croupissais,""11"""
"croupissait,""11"""
"croupissant,""11"""
"croupissent,""11"""
"croupissoir,""11"""
"croupissure,""11"""
"croustilles,""11"""
"croustillon,""11"""
"croitraient,""11"""
"croutonnais,""11"""
"crucifiante,""11"""
"crucifierez,""11"""
"crucifixion,""11"""
"cruciformes,""11"""
"cruellement,""11"""
"cryogenique,""11"""
"cryptogames,""11"""
"cryptologie,""11"""
"creveraient,""11"""
"crecerelles,""11"""
"credibilite,""11"""
"cremaillere,""11"""
"crematoires,""11"""
"creolophone,""11"""
"crepinettes,""11"""
"crepitaient,""11"""
"crepitantes,""11"""
"crepitation,""11"""
"crepitement,""11"""
"crepiteront,""11"""
"crepiterent,""11"""
"crepuscules,""11"""
"cretineries,""11"""
"cretinisant,""11"""
"cueillaient,""11"""
"cueillaison,""11"""
"cueillerais,""11"""
"cueillerait,""11"""
"cueilleront,""11"""
"cueillettes,""11"""
"cueilleuses,""11"""
"cueillirent,""11"""
"cuirassiers,""11"""
"cuisinaient,""11"""
"cuisinerais,""11"""
"cuisinerait,""11"""
"cuisinerons,""11"""
"cuisinieres,""11"""
"cuistreries,""11"""
"culbutaient,""11"""
"culbuterais,""11"""
"culbuterent,""11"""
"culmination,""11"""
"culottieres,""11"""
"culpabilise,""11"""
"culpabilite,""11"""
"cultivables,""11"""
"cultivaient,""11"""
"cultivateur,""11"""
"cultiverait,""11"""
"cultiverent,""11"""
"culturelles,""11"""
"culturistes,""11"""
"cunnilingus,""11"""
"cuneiformes,""11"""
"cupronickel,""11"""
"curvilignes,""11"""
"curvimetres,""11"""
"cyberespace,""11"""
"cybernautes,""11"""
"cyclomoteur,""11"""
"cyclopeenne,""11"""
"cyclostomes,""11"""
"cyclothymie,""11"""
"cylindrique,""11"""
"cymbalistes,""11"""
"cyniquement,""11"""
"cynocephale,""11"""
"cynegetique,""11"""
"cyrilliques,""11"""
"cytotoxique,""11"""
"cablogramme,""11"""
"cecidomyies,""11"""
"celibataire,""11"""
"celebraient,""11"""
"celebration,""11"""
"celebrerais,""11"""
"celebrerait,""11"""
"celebrerons,""11"""
"celebreront,""11"""
"celebrerent,""11"""
"cephalopode,""11"""
"cerealieres,""11"""
"cerebralite,""11"""
"ceremoniale,""11"""
"ceremonials,""11"""
"ceremoniels,""11"""
"ceremonieux,""11"""
"cesariennes,""11"""
"cotoiements,""11"""
"dalmatienne,""11"""
"dalmatiques,""11"""
"daltonienne,""11"""
"damasquinee,""11"""
"damasquines,""11"""
"damneraient,""11"""
"damoiselles,""11"""
"dandinaient,""11"""
"dandinement,""11"""
"dangereuses,""11"""
"dangerosite,""11"""
"danseraient,""11"""
"danubiennes,""11"""
"dardillonne,""11"""
"decrescendo,""11"""
"delphinides,""11"""
"delphiniums,""11"""
"demandaient,""11"""
"demanderais,""11"""
"demanderait,""11"""
"demanderiez,""11"""
"demanderons,""11"""
"demanderont,""11"""
"demanderent,""11"""
"demeuraient,""11"""
"demeurerais,""11"""
"demeurerait,""11"""
"demeurerons,""11"""
"demeureront,""11"""
"demeurerent,""11"""
"demoiselles,""11"""
"dentelliere,""11"""
"dentifrices,""11"""
"dentisterie,""11"""
"descendance,""11"""
"descendante,""11"""
"descendants,""11"""
"descendeurs,""11"""
"descendions,""11"""
"descendrais,""11"""
"descendrait,""11"""
"descendriez,""11"""
"descendrons,""11"""
"descendront,""11"""
"descendimes,""11"""
"descriptifs,""11"""
"description,""11"""
"descriptive,""11"""
"despotiques,""11"""
"desquamante,""11"""
"dessalaient,""11"""
"dessaoulais,""11"""
"dessaoulent,""11"""
"dessinaient,""11"""
"dessinateur,""11"""
"dessinerais,""11"""
"dessinerait,""11"""
"dessineront,""11"""
"dessinerent,""11"""
"dessechante,""11"""
"destinaient,""11"""
"destination,""11"""
"destitution,""11"""
"destructeur,""11"""
"destructifs,""11"""
"destruction,""11"""
"destructive,""11"""
"deuteronome,""11"""
"devancerait,""11"""
"devancerent,""11"""
"devancaient,""11"""
"deviendrais,""11"""
"deviendrait,""11"""
"deviendriez,""11"""
"deviendrons,""11"""
"deviendront,""11"""
"devineresse,""11"""
"diaboliques,""11"""
"diabolisent,""11"""
"diabetiques,""11"""
"diaconesses,""11"""
"diacritique,""11"""
"diagnostics,""11"""
"dialectique,""11"""
"dialoguiste,""11"""
"diamantaire,""11"""
"diamantines,""11"""
"diamorphine,""11"""
"diaphragmes,""11"""
"diapositifs,""11"""
"diapositive,""11"""
"diarrheique,""11"""
"diastolique,""11"""
"dictaphones,""11"""
"dictatorial,""11"""
"didactiques,""11"""
"diffamateur,""11"""
"diffamation,""11"""
"difficultes,""11"""
"difformites,""11"""
"diffractent,""11"""
"diffraction,""11"""
"diffusaient,""11"""
"diffuserais,""11"""
"diffuserait,""11"""
"diffuserons,""11"""
"diffuseront,""11"""
"diffuserent,""11"""
"differaient,""11"""
"differences,""11"""
"differencie,""11"""
"differentes,""11"""
"differentie,""11"""
"differerais,""11"""
"differerait,""11"""
"differeront,""11"""
"differerent,""11"""
"digestibles,""11"""
"digitalisee,""11"""
"dignitaires,""11"""
"digressions,""11"""
"dilatateurs,""11"""
"dilatations,""11"""
"dilettantes,""11"""
"diligemment,""11"""
"diluviennes,""11"""
"diminuaient,""11"""
"diminuerais,""11"""
"diminuerait,""11"""
"diminueront,""11"""
"diminutions,""11"""
"diminuerent,""11"""
"dinamiteros,""11"""
"dindonneaux,""11"""
"diocesaines,""11"""
"dionysiaque,""11"""
"diphtongues,""11"""
"directement,""11"""
"directorial,""11"""
"directrices,""11"""
"dirigeables,""11"""
"dirigeaient,""11"""
"dirigeantes,""11"""
"discernable,""11"""
"discernions,""11"""
"discernames,""11"""
"discipliner,""11"""
"disciplines,""11"""
"disciplinee,""11"""
"discontinue,""11"""
"discontinus,""11"""
"disconviens,""11"""
"discordance,""11"""
"discordante,""11"""
"discordants,""11"""
"discotheque,""11"""
"discoureurs,""11"""
"discourtois,""11"""
"discriminer,""11"""
"discrediter,""11"""
"discreditez,""11"""
"discreditee,""11"""
"discredites,""11"""
"discursives,""11"""
"discussions,""11"""
"discutables,""11"""
"discutaient,""11"""
"discutaille,""11"""
"discuterais,""11"""
"discuterait,""11"""
"discuteriez,""11"""
"discuterons,""11"""
"discuteront,""11"""
"discuterent,""11"""
"disgraciait,""11"""
"disgraciera,""11"""
"disgracieux,""11"""
"disgraciees,""11"""
"disharmonie,""11"""
"disjoignait,""11"""
"disjoignant,""11"""
"disjoignent,""11"""
"disjonctais,""11"""
"disjonctait,""11"""
"disjonctent,""11"""
"disjoncteur,""11"""
"disjonction,""11"""
"dislocation,""11"""
"disloquerai,""11"""
"disparaisse,""11"""
"disparaitra,""11"""
"disparaitre,""11"""
"disparition,""11"""
"disparurent,""11"""
"dispatchais,""11"""
"dispatchait,""11"""
"dispatching,""11"""
"dispendieux,""11"""
"dispensable,""11"""
"dispensaire,""11"""
"dispenseras,""11"""
"disperserai,""11"""
"dispersions,""11"""
"disponibles,""11"""
"disposaient,""11"""
"disposerais,""11"""
"disposerait,""11"""
"disposerons,""11"""
"disposeront,""11"""
"dispositifs,""11"""
"disposition,""11"""
"disposerent,""11"""
"disputaient,""11"""
"disputerait,""11"""
"disputerons,""11"""
"disputeront,""11"""
"disputerent,""11"""
"disqualifie,""11"""
"dissections,""11"""
"dissensions,""11"""
"dissidences,""11"""
"dissidentes,""11"""
"dissimulais,""11"""
"dissimulait,""11"""
"dissimulant,""11"""
"dissimulent,""11"""
"dissimulera,""11"""
"dissimuliez,""11"""
"dissimulons,""11"""
"dissimulees,""11"""
"dissipaient,""11"""
"dissipateur,""11"""
"dissipation,""11"""
"dissiperais,""11"""
"dissiperait,""11"""
"dissiperont,""11"""
"dissiperent,""11"""
"dissociatif,""11"""
"dissolution,""11"""
"dissolvante,""11"""
"dissolvants,""11"""
"dissonances,""11"""
"dissoudrait,""11"""
"dissoudront,""11"""
"dissuaderas,""11"""
"dissuaderez,""11"""
"dissymetrie,""11"""
"disseminait,""11"""
"disseminant,""11"""
"disseminent,""11"""
"disseminees,""11"""
"dissequions,""11"""
"distancerez,""11"""
"distendrait,""11"""
"distillerie,""11"""
"distinctifs,""11"""
"distinction,""11"""
"distinctive,""11"""
"distinguais,""11"""
"distinguait,""11"""
"distinguant,""11"""
"distinguent,""11"""
"distinguera,""11"""
"distinguons,""11"""
"distinguees,""11"""
"distorsions,""11"""
"distraction,""11"""
"distrairait,""11"""
"distrairont,""11"""
"distrayante,""11"""
"distrayants,""11"""
"distribuais,""11"""
"distribuait,""11"""
"distribuant,""11"""
"distribuent,""11"""
"distribuera,""11"""
"distribuiez,""11"""
"distribuons,""11"""
"distribuees,""11"""
"dithyrambes,""11"""
"diuretiques,""11"""
"divagations,""11"""
"divaguaient,""11"""
"divergences,""11"""
"divergentes,""11"""
"diversement,""11"""
"diversifier,""11"""
"diversifiee,""11"""
"diversifies,""11"""
"diverticule,""11"""
"divertirait,""11"""
"divertirent,""11"""
"divertirons,""11"""
"divertiront,""11"""
"divertissez,""11"""
"divinations,""11"""
"divinatoire,""11"""
"divinatrice,""11"""
"divorcerais,""11"""
"divorcerait,""11"""
"divorceriez,""11"""
"divorcerons,""11"""
"divorceront,""11"""
"divorcerent,""11"""
"divorcaient,""11"""
"divulgation,""11"""
"dixiemement,""11"""
"dieteticien,""11"""
"dietetiques,""11"""
"doctrinaire,""11"""
"doctrinales,""11"""
"documentais,""11"""
"documentait,""11"""
"documentant,""11"""
"documentent,""11"""
"dodelinante,""11"""
"dogmatiques,""11"""
"domesticite,""11"""
"domestiquer,""11"""
"domestiques,""11"""
"domestiquez,""11"""
"domestiquee,""11"""
"dominateurs,""11"""
"dominations,""11"""
"dominatrice,""11"""
"dominerions,""11"""
"dominicaine,""11"""
"dominicains,""11"""
"dominicales,""11"""
"dommageable,""11"""
"donjuanisme,""11"""
"donneraient,""11"""
"dorloterons,""11"""
"dormiraient,""11"""
"douairieres,""11"""
"doucereuses,""11"""
"douillettes,""11"""
"douloureuse,""11"""
"draconienne,""11"""
"dragonnades,""11"""
"dramatiques,""11"""
"dramatisait,""11"""
"dramatisant,""11"""
"dramatisent,""11"""
"dramatisons,""11"""
"dramaturges,""11"""
"dramaturgie,""11"""
"draperaient,""11"""
"dreyfusards,""11"""
"dreyfusisme,""11"""
"drolatiques,""11"""
"dromadaires,""11"""
"drosophiles,""11"""
"dubitations,""11"""
"dubitatives,""11"""
"duodecimale,""11"""
"duplicateur,""11"""
"duplication,""11"""
"durablement,""11"""
"durciraient,""11"""
"dynamiteurs,""11"""
"dynamometre,""11"""
"dysenteries,""11"""
"dysfonction,""11"""
"dyspepsique,""11"""
"dyspeptique,""11"""
"dyspneiques,""11"""
"deambulante,""11"""
"deambulerai,""11"""
"deambulions,""11"""
"debagoulage,""11"""
"deballaient,""11"""
"deballonner,""11"""
"deballerent,""11"""
"debandaient,""11"""
"debanderent,""11"""
"debarcadere,""11"""
"debardaient,""11"""
"debaroulent,""11"""
"debarquerai,""11"""
"debarqueras,""11"""
"debarquerez,""11"""
"debarquions,""11"""
"debarquames,""11"""
"debarrassai,""11"""
"debarrasser,""11"""
"debarrasses,""11"""
"debarrassez,""11"""
"debarrassat,""11"""
"debarrassee,""11"""
"debattaient,""11"""
"debattirent,""11"""
"debaucheurs,""11"""
"debecterais,""11"""
"debilitante,""11"""
"deblaiement,""11"""
"deblaterait,""11"""
"deblaterant,""11"""
"deblayaient,""11"""
"deboisement,""11"""
"debonnaires,""11"""
"debordaient,""11"""
"debordantes,""11"""
"debordement,""11"""
"deborderait,""11"""
"deborderent,""11"""
"debottelons,""11"""
"deboucherai,""11"""
"deboucherez,""11"""
"deboucheurs,""11"""
"debouchions,""11"""
"debouchoirs,""11"""
"debouchames,""11"""
"debouclions,""11"""
"deboulaient,""11"""
"deboulerais,""11"""
"deboulerait,""11"""
"debouleront,""11"""
"deboulonner,""11"""
"deboulonnez,""11"""
"deboulonnee,""11"""
"deboulerent,""11"""
"deboussoler,""11"""
"deboussolee,""11"""
"deboussoles,""11"""
"deboutonner,""11"""
"deboutonnez,""11"""
"deboutonnat,""11"""
"deboutonnee,""11"""
"deboutonnes,""11"""
"deboitaient,""11"""
"deboitement,""11"""
"debraguette,""11"""
"debraillees,""11"""
"debranchant,""11"""
"debranchent,""11"""
"debranchons,""11"""
"debranchees,""11"""
"debridement,""11"""
"debriderait,""11"""
"debrouillai,""11"""
"debrouiller,""11"""
"debrouilles,""11"""
"debrouillez,""11"""
"debrouillat,""11"""
"debrouillee,""11"""
"debaillonne,""11"""
"decachetage,""11"""
"decachetais,""11"""
"decachetant,""11"""
"decachetons,""11"""
"decachetees,""11"""
"decalcifiee,""11"""
"decamperais,""11"""
"decamperont,""11"""
"decanillant,""11"""
"decantaient,""11"""
"decantation,""11"""
"decapiterai,""11"""
"decapotable,""11"""
"decapsulant,""11"""
"decapsuleur,""11"""
"decarcasser,""11"""
"decarcassee,""11"""
"decarpiller,""11"""
"decarraient,""11"""
"decarrerait,""11"""
"decembriste,""11"""
"decervelage,""11"""
"decevraient,""11"""
"dechargeait,""11"""
"dechargeant,""11"""
"dechargeons,""11"""
"dechargerez,""11"""
"dechargions,""11"""
"dechaussait,""11"""
"dechaussant,""11"""
"dechaussent,""11"""
"dechaussees,""11"""
"dechaineras,""11"""
"dechetterie,""11"""
"dechiffrage,""11"""
"dechiffrais,""11"""
"dechiffrait,""11"""
"dechiffrant,""11"""
"dechiffrent,""11"""
"dechiffrera,""11"""
"dechiffreur,""11"""
"dechiffrees,""11"""
"dechiqueter,""11"""
"dechiquette,""11"""
"dechiquetee,""11"""
"dechiquetes,""11"""
"dechiraient,""11"""
"dechirantes,""11"""
"dechirement,""11"""
"dechirerais,""11"""
"dechirerait,""11"""
"dechirerons,""11"""
"dechireront,""11"""
"dechirerent,""11"""
"deciderions,""11"""
"decigrammes,""11"""
"decisionnel,""11"""
"decivilises,""11"""
"declamaient,""11"""
"declamation,""11"""
"declamerait,""11"""
"declanchera,""11"""
"declaraient,""11"""
"declaration,""11"""
"declarative,""11"""
"declarerais,""11"""
"declarerait,""11"""
"declareriez,""11"""
"declarerons,""11"""
"declareront,""11"""
"declarerent,""11"""
"declavetees,""11"""
"declenchait,""11"""
"declenchant,""11"""
"declenchent,""11"""
"declenchera,""11"""
"declencheur,""11"""
"declenchons,""11"""
"declenchees,""11"""
"declinaient,""11"""
"declinaison,""11"""
"declinerent,""11"""
"declouerent,""11"""
"decochaient,""11"""
"decocheuses,""11"""
"decollaient,""11"""
"decollation,""11"""
"decollement,""11"""
"decollerait,""11"""
"decollerons,""11"""
"decolleront,""11"""
"decolletees,""11"""
"decollerent,""11"""
"decommandai,""11"""
"decommander,""11"""
"decommandes,""11"""
"decommandez,""11"""
"decommandee,""11"""
"decompenser,""11"""
"decomposais,""11"""
"decomposait,""11"""
"decomposant,""11"""
"decomposent,""11"""
"decomposera,""11"""
"decomposeur,""11"""
"decomposees,""11"""
"decompressa,""11"""
"decompresse,""11"""
"decomprimer,""11"""
"deconcentre,""11"""
"deconcerter,""11"""
"deconcertez,""11"""
"deconcertee,""11"""
"deconcertes,""11"""
"deconfiture,""11"""
"decongestif,""11"""
"decongelera,""11"""
"deconnaient,""11"""
"deconnecter,""11"""
"deconnectez,""11"""
"deconnectee,""11"""
"deconnectes,""11"""
"deconnerais,""11"""
"deconnexion,""11"""
"deconometre,""11"""
"deconophone,""11"""
"deconseilla,""11"""
"deconseille,""11"""
"deconsidere,""11"""
"deconsigner,""11"""
"deconstiper,""11"""
"deconstruit,""11"""
"decontamine,""11"""
"decontracta,""11"""
"decontracte,""11"""
"deconvenues,""11"""
"decorateurs,""11"""
"decorations,""11"""
"decoratives,""11"""
"decoratrice,""11"""
"decorticage,""11"""
"decortiquer,""11"""
"decortiquez,""11"""
"decortiquee,""11"""
"decortiques,""11"""
"decoulaient,""11"""
"decoulerait,""11"""
"decoulerent,""11"""
"decoupaient,""11"""
"decouperais,""11"""
"decouperait,""11"""
"decouperont,""11"""
"decouperent,""11"""
"decourageai,""11"""
"decouragent,""11"""
"decouragera,""11"""
"decourageat,""11"""
"decouragees,""11"""
